file_source,label,ml_prob,ml_pred,dl_prob,dl_pred,final_pred
ftp_bruteforce.csv,1,0.31604648590368195,1,0.4534093,1,1
ftp_bruteforce.csv,0,0.06504831407205085,1,5.8055227e-12,0,1
ftp_bruteforce.csv,1,0.31604648590368195,1,0.45340943,1,1
ftp_bruteforce.csv,0,0.06504831407205085,1,5.8054785e-12,0,1
ftp_bruteforce.csv,1,0.1503155471582103,1,0.12683216,1,1
ftp_bruteforce.csv,0,0.038238553293106714,1,8.859068e-09,0,0
ftp_bruteforce.csv,1,0.20593184503270184,1,0.34615484,1,1
ftp_bruteforce.csv,0,0.06504831407205085,1,1.4078478e-11,0,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.23652232,1,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.23652218,1,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.23652218,1,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.23652197,1,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.0298828e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.0298828e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.0298654e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.0298424e-12,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.34126613,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.4113617e-11,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.34126619,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.4113617e-11,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.34126619,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.411351e-11,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.3412662,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.4113483e-11,0,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.2365039,1,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.23650362,1,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.028063e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.0280398e-12,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.3412672,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.4111168e-11,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.34126732,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.4111249e-11,0,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.23648615,1,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.23648615,1,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.23648602,1,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.23648602,1,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.23648593,1,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.23648593,1,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.2364856,1,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.0262674e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.0262674e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.02625e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.0262268e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.0262039e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.0261577e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.0261347e-12,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.34126842,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.41088e-11,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.34126848,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.41088e-11,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.34126854,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.41086925e-11,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.34126848,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.4108612e-11,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.34126854,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.4108639e-11,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.34126857,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.4108585e-11,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.34126854,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.4108585e-11,0,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.23646784,1,1
ftp_bruteforce.csv,1,0.1922321243072448,1,0.23646767,1,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.0244266e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,3.0244034e-12,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.3412696,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.410654e-11,0,1
ftp_bruteforce.csv,1,0.16594963112433592,1,0.3412696,1,1
ftp_bruteforce.csv,0,0.06437925791912372,1,1.410654e-11,0,1
ftp_bruteforce.csv,1,0.22355226432766198,1,0.41660622,1,1
ftp_bruteforce.csv,1,0.22355226432766198,1,0.41660786,1,1
ftp_bruteforce.csv,1,0.18412247301617132,1,0.38708186,1,1
ftp_bruteforce.csv,1,0.22355226432766198,1,0.41660798,1,1
ftp_bruteforce.csv,1,0.18412247301617132,1,0.38708192,1,1
ftp_bruteforce.csv,1,0.22355226432766198,1,0.41660947,1,1
ftp_bruteforce.csv,1,0.22355226432766198,1,0.41660947,1,1
ftp_bruteforce.csv,1,0.22355226432766198,1,0.4166111,1,1
ftp_bruteforce.csv,1,0.22355226432766198,1,0.4166111,1,1
ftp_bruteforce.csv,1,0.22355226432766198,1,0.41661116,1,1
ftp_bruteforce.csv,1,0.22355226432766198,1,0.4166112,1,1
ftp_bruteforce.csv,1,0.18412247301617132,1,0.38707793,1,1
ftp_bruteforce.csv,1,0.18412247301617132,1,0.38707793,1,1
ftp_bruteforce.csv,1,0.22355226432766198,1,0.41661125,1,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.10782e-12,0,1
ftp_bruteforce.csv,1,0.22355226432766198,1,0.41661268,1,1
ftp_bruteforce.csv,1,0.22355226432766198,1,0.41661286,1,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.105351e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.105351e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.105304e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.105281e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.1026613e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.1026613e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.100171e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.100171e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.100171e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.1001477e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.1001477e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.1001247e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.1001247e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.0976467e-12,0,1
ftp_bruteforce.csv,0,0.0686082188909882,1,6.0976467e-12,0,1
ftp_bruteforce.csv,0,0.0,0,9.040156e-28,0,0
ftp_bruteforce.csv,0,0.0003203661327231121,0,7.920965e-27,0,0
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45533544,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3134704e-11,0,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45534065,1,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45534068,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.31326495e-11,0,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.31326495e-11,0,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45534098,1,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45534098,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.313255e-11,0,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3132499e-11,0,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45534617,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.313042e-11,0,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45534638,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3130321e-11,0,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45535162,1,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45535162,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3128342e-11,0,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3128267e-11,0,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.4553517,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.31282415e-11,0,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45535192,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3128167e-11,0,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45535207,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.31280915e-11,0,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45535684,1,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45535684,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3126214e-11,0,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3126214e-11,0,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45536214,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3124086e-11,0,1
ftp_bruteforce.csv,1,0.3465808451028838,1,0.45536223,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3124061e-11,0,1
ftp_bruteforce.csv,1,0.183234765508758,1,0.23111391,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,5.3474313e-12,0,1
ftp_bruteforce.csv,1,0.2308409171678111,1,0.3558095,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3113151e-11,0,1
ftp_bruteforce.csv,1,0.183234765508758,1,0.23109701,1,1
ftp_bruteforce.csv,1,0.183234765508758,1,0.23109692,1,1
ftp_bruteforce.csv,1,0.183234765508758,1,0.23109692,1,1
ftp_bruteforce.csv,1,0.183234765508758,1,0.23109692,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,5.3449124e-12,0,1
ftp_bruteforce.csv,0,0.0786082188909882,1,5.3449124e-12,0,1
ftp_bruteforce.csv,0,0.0786082188909882,1,5.344892e-12,0,1
ftp_bruteforce.csv,0,0.0786082188909882,1,5.3448717e-12,0,1
ftp_bruteforce.csv,1,0.2308409171678111,1,0.35581,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3110826e-11,0,1
ftp_bruteforce.csv,1,0.2308409171678111,1,0.35580993,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3110801e-11,0,1
ftp_bruteforce.csv,1,0.2308409171678111,1,0.35581002,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3110801e-11,0,1
ftp_bruteforce.csv,1,0.2308409171678111,1,0.35581002,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.31107755e-11,0,1
ftp_bruteforce.csv,1,0.183234765508758,1,0.23107982,1,1
ftp_bruteforce.csv,1,0.183234765508758,1,0.23107973,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,5.342446e-12,0,1
ftp_bruteforce.csv,0,0.0786082188909882,1,5.342395e-12,0,1
ftp_bruteforce.csv,1,0.2308409171678111,1,0.3558103,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.3108575e-11,0,1
ftp_bruteforce.csv,1,0.2308409171678111,1,0.35581034,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,1.310855e-11,0,1
ftp_bruteforce.csv,1,0.183234765508758,1,0.23106316,1,1
ftp_bruteforce.csv,1,0.183234765508758,1,0.231063,1,1
ftp_bruteforce.csv,1,0.183234765508758,1,0.23106283,1,1
ftp_bruteforce.csv,1,0.183234765508758,1,0.23106232,1,1
ftp_bruteforce.csv,1,0.183234765508758,1,0.23106234,1,1
ftp_bruteforce.csv,0,0.0786082188909882,1,5.3399095e-12,0,1
